# ;;;;;;Nedladdat från datavärdskapet för luft, SMHI, http://www.smhi.se/datavardluft, 2020-12-01 07:02:25
# ;;;;;;Tidsangivelser i UTC+1, Svensk normaltid
#
#Stationsnamn;Nationell stationskod;Klassificering;Longitud;Latitud
#Stockholm E4/E20 Lilla Essingen;18644;Urban Traffic;18.00439;59.325527
#
#Ämne;Ämnesbeskrivning;Enhet;Mäthöjd;Inlet-id
#NO2;Nitrogen dioxide;ug.m-3;2;344
#NOX as NO2;Nitrogen oxides;ug.m-3;2;345
#PM10;Particulate matter < 10 µm;ug.m-3;2;342
#PM2.5;Particulate matter < 2.5 µm;ug.m-3;2;343
#
Start;Slut;NO2 (344);NOX as NO2 (345);PM10 (342);PM2.5 (343)
2015-07-21 22:00;2015-07-21 23:00;25.8;46.4;7.60;5.00
2015-07-21 23:00;2015-07-22 00:00;13.3;24.4;6.00;1.30
2015-07-22 00:00;2015-07-22 01:00;8.00;17.0;3.90;2.20
2015-07-22 01:00;2015-07-22 02:00;4.50;12.6;2.70;1.00
2015-07-22 02:00;2015-07-22 03:00;2.50;6.70;5.50;2.60
2015-07-22 03:00;2015-07-22 04:00;1.90;5.80;4.70;2.10
2015-07-22 04:00;2015-07-22 05:00;5.20;12.3;5.00;0.600
2015-07-22 05:00;2015-07-22 06:00;13.1;31.7;7.90;2.40
2015-07-22 06:00;2015-07-22 07:00;27.8;68.0;19.9;3.50
2015-07-22 07:00;2015-07-22 08:00;27.3;72.1;14.0;4.70
2015-07-22 08:00;2015-07-22 09:00;20.5;54.6;14.7;5.30
2015-07-22 09:00;2015-07-22 10:00;24.3;66.3;15.9;6.10
2015-07-22 10:00;2015-07-22 11:00;25.0;63.6;18.1;6.30
2015-07-22 11:00;2015-07-22 12:00;25.5;65.8;17.8;3.70
2015-07-22 12:00;2015-07-22 13:00;23.2;58.6;15.5;6.90
2015-07-22 13:00;2015-07-22 14:00;20.7;48.5;13.8;6.20
2015-07-22 14:00;2015-07-22 15:00;26.0;58.7;12.4;6.90
2015-07-22 15:00;2015-07-22 16:00;30.1;66.6;12.7;7.00
2015-07-22 16:00;2015-07-22 17:00;27.9;58.0;12.6;7.30
2015-07-22 17:00;2015-07-22 18:00;25.9;56.3;14.4;5.70
2015-07-22 18:00;2015-07-22 19:00;21.5;42.1;13.6;5.10
2015-07-22 19:00;2015-07-22 20:00;25.2;47.5;12.6;6.10
2015-07-22 20:00;2015-07-22 21:00;34.0;62.6;11.6;4.20
2015-07-22 21:00;2015-07-22 22:00;24.9;38.8;8.30;2.50
2015-07-22 22:00;2015-07-22 23:00;26.4;34.9;10.5;3.40
2015-07-22 23:00;2015-07-23 00:00;11.7;14.6;8.70;2.80
2015-07-23 00:00;2015-07-23 01:00;10.0;13.3;6.60;1.20
2015-07-23 01:00;2015-07-23 02:00;7.50;11.3;6.90;0.300
2015-07-23 02:00;2015-07-23 03:00;7.40;10.7;7.90;5.80
2015-07-23 03:00;2015-07-23 04:00;8.70;14.9;8.00;3.50
2015-07-23 04:00;2015-07-23 05:00;6.80;11.3;6.70;3.80
2015-07-23 05:00;2015-07-23 06:00;14.9;28.0;10.6;3.90
2015-07-23 06:00;2015-07-23 07:00;31.2;64.8;15.6;7.60
2015-07-23 07:00;2015-07-23 08:00;41.1;98.5;18.2;5.70
2015-07-23 08:00;2015-07-23 09:00;32.6;74.9;16.3;6.30
2015-07-23 09:00;2015-07-23 10:00;25.1;56.0;15.6;7.20
2015-07-23 10:00;2015-07-23 11:00;19.5;45.0;16.7;7.30
2015-07-23 11:00;2015-07-23 12:00;37.8;94.4;17.0;9.20
2015-07-23 12:00;2015-07-23 13:00;33.2;79.8;14.7;4.90
2015-07-23 13:00;2015-07-23 14:00;36.5;100.3;12.2;0.900
2015-07-23 14:00;2015-07-23 15:00;31.1;72.5;11.5;5.50
2015-07-23 15:00;2015-07-23 16:00;36.3;81.5;10.9;4.30
2015-07-23 16:00;2015-07-23 17:00;30.6;69.5;9.60;1.70
2015-07-23 17:00;2015-07-23 18:00;29.6;60.1;9.30;3.10
2015-07-23 18:00;2015-07-23 19:00;24.1;47.5;12.2;3.30
2015-07-23 19:00;2015-07-23 20:00;16.0;31.0;8.30;2.10
2015-07-23 20:00;2015-07-23 21:00;15.5;29.4;22.2;2.70
2015-07-23 21:00;2015-07-23 22:00;19.8;35.1;12.1;6.00
2015-07-23 22:00;2015-07-23 23:00;9.30;15.9;10.2;3.60
2015-07-23 23:00;2015-07-24 00:00;5.70;10.6;9.70;3.30
2015-07-24 00:00;2015-07-24 01:00;3.30;7.20;10.3;3.70
2015-07-24 01:00;2015-07-24 02:00;2.80;6.80;9.20;4.70
2015-07-24 02:00;2015-07-24 03:00;2.60;6.90;12.3;4.90
2015-07-24 03:00;2015-07-24 04:00;2.50;7.30;12.1;5.00
2015-07-24 04:00;2015-07-24 05:00;7.80;15.8;13.1;5.70
2015-07-24 05:00;2015-07-24 06:00;18.7;39.3;14.4;5.90
2015-07-24 06:00;2015-07-24 07:00;23.5;56.7;15.0;6.10
2015-07-24 07:00;2015-07-24 08:00;19.5;52.4;14.0;6.20
2015-07-24 08:00;2015-07-24 09:00;19.1;50.5;15.6;5.60
2015-07-24 09:00;2015-07-24 10:00;18.5;48.0;15.9;5.30
2015-07-24 10:00;2015-07-24 11:00;23.7;61.4;14.9;1.80
2015-07-24 11:00;2015-07-24 12:00;26.6;65.9;14.3;0.700
2015-07-24 12:00;2015-07-24 13:00;23.8;56.7;8.40;4.60
2015-07-24 13:00;2015-07-24 14:00;29.8;72.1;13.8;4.00
2015-07-24 14:00;2015-07-24 15:00;23.6;53.7;8.70;4.10
2015-07-24 15:00;2015-07-24 16:00;24.3;55.9;12.9;0.0
2015-07-24 16:00;2015-07-24 17:00;19.0;41.4;9.40;0.300
2015-07-24 17:00;2015-07-24 18:00;20.7;43.7;11.1;2.30
2015-07-24 18:00;2015-07-24 19:00;21.2;44.2;13.1;4.00
2015-07-24 19:00;2015-07-24 20:00;16.8;32.9;8.00;1.00
2015-07-24 20:00;2015-07-24 21:00;19.7;31.9;12.8;5.00
2015-07-24 21:00;2015-07-24 22:00;20.8;33.6;13.0;5.10
2015-07-24 22:00;2015-07-24 23:00;12.7;20.6;10.1;3.30
2015-07-24 23:00;2015-07-25 00:00;18.3;25.8;9.30;5.50
2015-07-25 00:00;2015-07-25 01:00;16.1;23.4;9.80;2.80
2015-07-25 01:00;2015-07-25 02:00;7.60;9.30;8.20;3.00
2015-07-25 02:00;2015-07-25 03:00;7.50;9.00;8.10;4.10
2015-07-25 03:00;2015-07-25 04:00;7.70;8.80;9.60;3.70
2015-07-25 04:00;2015-07-25 05:00;11.4;14.0;12.5;4.60
2015-07-25 05:00;2015-07-25 06:00;10.3;13.9;11.2;4.40
2015-07-25 06:00;2015-07-25 07:00;10.6;17.3;9.60;4.10
2015-07-25 07:00;2015-07-25 08:00;12.4;21.2;8.10;2.50
2015-07-25 08:00;2015-07-25 09:00;25.9;50.0;9.80;0.700
2015-07-25 09:00;2015-07-25 10:00;21.9;43.3;15.7;5.00
2015-07-25 10:00;2015-07-25 11:00;27.0;51.2;17.7;1.00
2015-07-25 11:00;2015-07-25 12:00;35.9;70.2;27.1;6.20
2015-07-25 12:00;2015-07-25 13:00;38.3;73.5;18.5;6.60
2015-07-25 13:00;2015-07-25 14:00;33.0;61.0;20.3;5.60
2015-07-25 14:00;2015-07-25 15:00;23.8;41.9;21.4;8.10
2015-07-25 15:00;2015-07-25 16:00;17.4;32.3;21.6;1.00
2015-07-25 16:00;2015-07-25 17:00;30.8;50.3;23.0;3.20
2015-07-25 17:00;2015-07-25 18:00;16.3;27.7;10.1;9.00
2015-07-25 18:00;2015-07-25 19:00;16.2;28.0;4.40;4.80
2015-07-25 19:00;2015-07-25 20:00;13.0;20.3;9.40;3.30
2015-07-25 20:00;2015-07-25 21:00;5.00;9.30;4.70;0.500
2015-07-25 21:00;2015-07-25 22:00;2.00;4.90;6.50;1.70
2015-07-25 22:00;2015-07-25 23:00;1.60;5.10;5.20;1.60
2015-07-25 23:00;2015-07-26 00:00;2.90;5.50;10.2;2.20
2015-07-26 00:00;2015-07-26 01:00;8.20;11.2;19.0;4.70
2015-07-26 01:00;2015-07-26 02:00;11.7;18.8;15.5;6.60
2015-07-26 02:00;2015-07-26 03:00;19.3;27.5;18.8;8.30
2015-07-26 03:00;2015-07-26 04:00;15.5;21.2;22.4;10.1
2015-07-26 04:00;2015-07-26 05:00;25.4;38.2;24.5;10.7
2015-07-26 05:00;2015-07-26 06:00;22.7;33.5;25.7;12.8
2015-07-26 06:00;2015-07-26 07:00;31.0;49.1;33.1;13.3
2015-07-26 07:00;2015-07-26 08:00;26.0;41.4;37.5;15.1
2015-07-26 08:00;2015-07-26 09:00;23.3;39.7;17.3;14.5
2015-07-26 09:00;2015-07-26 10:00;27.3;48.2;13.7;10.2
2015-07-26 10:00;2015-07-26 11:00;24.6;48.6;8.00;1.20
2015-07-26 11:00;2015-07-26 12:00;16.6;31.3;6.30;2.10
2015-07-26 12:00;2015-07-26 13:00;17.3;31.9;13.2;-0.900
2015-07-26 13:00;2015-07-26 14:00;23.4;44.9;14.6;-0.100
2015-07-26 14:00;2015-07-26 15:00;29.0;58.2;11.2;3.10
2015-07-26 15:00;2015-07-26 16:00;25.5;51.0;12.1;4.20
2015-07-26 16:00;2015-07-26 17:00;31.1;60.5;16.4;4.10
2015-07-26 17:00;2015-07-26 18:00;31.3;57.8;13.5;3.80
2015-07-26 18:00;2015-07-26 19:00;14.2;28.7;7.50;-0.500
2015-07-26 19:00;2015-07-26 20:00;14.5;28.4;2.50;0.800
2015-07-26 20:00;2015-07-26 21:00;10.9;20.3;2.20;0.300
2015-07-26 21:00;2015-07-26 22:00;8.50;16.2;4.00;1.60
2015-07-26 22:00;2015-07-26 23:00;5.60;12.1;3.40;-1.80
2015-07-26 23:00;2015-07-27 00:00;3.50;8.50;4.30;-0.300
2015-07-27 00:00;2015-07-27 01:00;1.80;5.40;6.30;2.80
2015-07-27 01:00;2015-07-27 02:00;1.50;4.80;7.80;3.00
2015-07-27 02:00;2015-07-27 03:00;1.30;4.40;5.40;3.00
2015-07-27 03:00;2015-07-27 04:00;1.20;4.70;7.00;3.20
2015-07-27 04:00;2015-07-27 05:00;3.30;9.40;7.60;2.90
2015-07-27 05:00;2015-07-27 06:00;7.80;19.2;7.60;3.80
2015-07-27 06:00;2015-07-27 07:00;21.8;52.4;8.10;3.20
2015-07-27 07:00;2015-07-27 08:00;21.3;50.3;13.0;3.80
2015-07-27 08:00;2015-07-27 09:00;20.3;45.8;15.1;6.20
2015-07-27 09:00;2015-07-27 10:00;22.3;60.3;15.4;4.70
2015-07-27 10:00;2015-07-27 11:00;23.7;61.0;16.1;2.50
2015-07-27 11:00;2015-07-27 12:00;26.8;70.7;18.1;2.40
2015-07-27 12:00;2015-07-27 13:00;23.4;57.7;16.4;5.90
2015-07-27 13:00;2015-07-27 14:00;27.6;64.9;14.5;6.60
2015-07-27 14:00;2015-07-27 15:00;36.3;89.9;18.2;5.30
2015-07-27 15:00;2015-07-27 16:00;27.1;57.2;10.5;3.10
2015-07-27 16:00;2015-07-27 17:00;21.5;41.8;13.2;6.30
2015-07-27 17:00;2015-07-27 18:00;22.9;42.6;13.7;5.30
2015-07-27 18:00;2015-07-27 19:00;24.2;44.7;15.2;3.90
2015-07-27 19:00;2015-07-27 20:00;18.8;31.6;13.7;5.50
2015-07-27 20:00;2015-07-27 21:00;24.4;42.0;15.2;6.90
2015-07-27 21:00;2015-07-27 22:00;20.3;33.4;16.9;6.10
2015-07-27 22:00;2015-07-27 23:00;13.6;20.8;13.8;6.50
2015-07-27 23:00;2015-07-28 00:00;9.30;14.0;10.0;3.40
2015-07-28 00:00;2015-07-28 01:00;14.5;19.9;9.50;4.90
2015-07-28 01:00;2015-07-28 02:00;13.4;25.3;9.20;3.70
2015-07-28 02:00;2015-07-28 03:00;7.80;9.80;11.8;5.30
2015-07-28 03:00;2015-07-28 04:00;11.1;19.6;9.60;3.40
2015-07-28 04:00;2015-07-28 05:00;16.4;28.0;12.2;6.70
2015-07-28 05:00;2015-07-28 06:00;25.5;49.4;14.0;6.70
2015-07-28 06:00;2015-07-28 07:00;31.6;63.2;9.90;5.20
2015-07-28 07:00;2015-07-28 08:00;45.3;90.3;19.3;4.20
2015-07-28 08:00;2015-07-28 09:00;31.3;63.4;10.9;4.10
2015-07-28 09:00;2015-07-28 10:00;26.9;49.7;13.1;5.00
2015-07-28 10:00;2015-07-28 11:00;30.0;61.7;12.0;5.40
2015-07-28 11:00;2015-07-28 12:00;20.5;49.0;11.9;-0.500
2015-07-28 12:00;2015-07-28 13:00;21.1;46.3;19.4;4.40
2015-07-28 13:00;2015-07-28 14:00;18.7;41.5;15.5;3.00
2015-07-28 14:00;2015-07-28 15:00;17.0;35.7;16.5;1.90
2015-07-28 15:00;2015-07-28 16:00;20.3;42.3;17.6;3.40
2015-07-28 16:00;2015-07-28 17:00;20.5;40.5;17.2;3.00
2015-07-28 17:00;2015-07-28 18:00;17.3;30.4;18.4;9.20
2015-07-28 18:00;2015-07-28 19:00;19.0;38.4;19.0;6.00
2015-07-28 19:00;2015-07-28 20:00;21.9;40.3;19.2;8.70
2015-07-28 20:00;2015-07-28 21:00;11.9;25.3;16.1;8.30
2015-07-28 21:00;2015-07-28 22:00;21.2;52.4;18.2;6.30
2015-07-28 22:00;2015-07-28 23:00;29.9;97.3;16.3;6.00
2015-07-28 23:00;2015-07-29 00:00;12.6;21.6;13.7;4.80
2015-07-29 00:00;2015-07-29 01:00;9.80;17.4;13.6;5.30
2015-07-29 01:00;2015-07-29 02:00;10.4;23.0;11.3;3.40
2015-07-29 02:00;2015-07-29 03:00;22.5;60.7;14.1;6.00
2015-07-29 03:00;2015-07-29 04:00;6.00;10.2;14.7;5.30
2015-07-29 04:00;2015-07-29 05:00;7.50;14.8;12.8;5.40
2015-07-29 05:00;2015-07-29 06:00;13.9;26.8;14.9;4.40
2015-07-29 06:00;2015-07-29 07:00;33.7;72.0;21.3;6.60
2015-07-29 07:00;2015-07-29 08:00;43.1;97.1;22.0;6.80
2015-07-29 08:00;2015-07-29 09:00;37.1;75.1;17.0;6.80
2015-07-29 09:00;2015-07-29 10:00;29.7;60.4;13.8;6.20
2015-07-29 10:00;2015-07-29 11:00;27.9;58.4;13.7;3.90
2015-07-29 11:00;2015-07-29 12:00;30.9;67.0;17.9;7.80
2015-07-29 12:00;2015-07-29 13:00;25.5;51.1;17.6;6.20
2015-07-29 13:00;2015-07-29 14:00;24.5;49.7;16.0;12.2
2015-07-29 14:00;2015-07-29 15:00;33.0;63.4;21.8;8.50
2015-07-29 15:00;2015-07-29 16:00;45.3;92.4;19.1;12.0
2015-07-29 16:00;2015-07-29 17:00;44.4;95.9;17.4;0.600
2015-07-29 17:00;2015-07-29 18:00;47.4;96.0;13.5;2.90
2015-07-29 18:00;2015-07-29 19:00;45.9;89.6;11.2;6.10
2015-07-29 19:00;2015-07-29 20:00;37.6;66.7;11.1;2.20
2015-07-29 20:00;2015-07-29 21:00;33.1;56.3;15.2;6.10
2015-07-29 21:00;2015-07-29 22:00;47.4;94.2;14.6;2.80
2015-07-29 22:00;2015-07-29 23:00;34.5;72.2;12.4;4.20
2015-07-29 23:00;2015-07-30 00:00;31.3;54.6;12.9;4.70
2015-07-30 00:00;2015-07-30 01:00;18.6;24.8;9.60;2.90
2015-07-30 01:00;2015-07-30 02:00;14.0;18.4;9.50;1.90
2015-07-30 02:00;2015-07-30 03:00;7.80;15.5;8.10;1.90
2015-07-30 03:00;2015-07-30 04:00;8.90;15.8;8.20;3.70
2015-07-30 04:00;2015-07-30 05:00;9.70;18.8;7.80;3.00
2015-07-30 05:00;2015-07-30 06:00;17.8;37.9;9.90;3.20
2015-07-30 06:00;2015-07-30 07:00;36.6;89.6;11.8;2.60
2015-07-30 07:00;2015-07-30 08:00;42.1;116.0;11.8;2.90
2015-07-30 08:00;2015-07-30 09:00;34.7;85.0;10.5;3.20
2015-07-30 09:00;2015-07-30 10:00;34.0;81.7;9.70;1.60
2015-07-30 10:00;2015-07-30 11:00;53.4;143.7;12.7;5.80
2015-07-30 11:00;2015-07-30 12:00;61.0;156.8;17.7;7.00
2015-07-30 12:00;2015-07-30 13:00;46.6;93.3;19.6;6.50
2015-07-30 13:00;2015-07-30 14:00;35.3;74.0;9.30;0.800
2015-07-30 14:00;2015-07-30 15:00;38.5;107.4;11.6;4.50
2015-07-30 15:00;2015-07-30 16:00;41.5;128.2;12.5;5.60
2015-07-30 16:00;2015-07-30 17:00;39.6;85.2;8.10;5.90
2015-07-30 17:00;2015-07-30 18:00;61.2;152.4;11.2;8.50
2015-07-30 18:00;2015-07-30 19:00;68.7;192.2;11.5;6.00
2015-07-30 19:00;2015-07-30 20:00;47.2;101.8;12.9;4.10
2015-07-30 20:00;2015-07-30 21:00;46.1;88.7;13.1;4.60
2015-07-30 21:00;2015-07-30 22:00;46.0;106.1;13.9;8.80
2015-07-30 22:00;2015-07-30 23:00;31.6;100.4;13.1;6.60
2015-07-30 23:00;2015-07-31 00:00;26.5;82.5;12.5;7.00
2015-07-31 00:00;2015-07-31 01:00;18.7;48.5;10.5;3.30
2015-07-31 01:00;2015-07-31 02:00;9.10;26.4;9.80;4.20
2015-07-31 02:00;2015-07-31 03:00;7.60;19.3;8.00;2.30
2015-07-31 03:00;2015-07-31 04:00;7.00;19.3;6.50;0.200
2015-07-31 04:00;2015-07-31 05:00;14.6;40.5;6.20;-1.10
2015-07-31 05:00;2015-07-31 06:00;30.1;85.8;10.5;2.80
2015-07-31 06:00;2015-07-31 07:00;47.3;167.0;16.8;1.20
2015-07-31 07:00;2015-07-31 08:00;44.6;145.6;10.1;-0.600
2015-07-31 08:00;2015-07-31 09:00;42.2;132.5;11.5;3.70
2015-07-31 09:00;2015-07-31 10:00;49.2;148.8;15.4;4.50
2015-07-31 10:00;2015-07-31 11:00;41.3;112.3;12.4;4.90
2015-07-31 11:00;2015-07-31 12:00;38.0;99.9;12.5;2.50
2015-07-31 12:00;2015-07-31 13:00;38.6;101.4;12.4;3.80
2015-07-31 13:00;2015-07-31 14:00;46.8;123.4;17.6;6.70
2015-07-31 14:00;2015-07-31 15:00;54.0;163.5;23.1;2.40
2015-07-31 15:00;2015-07-31 16:00;38.3;103.6;15.2;3.80
2015-07-31 16:00;2015-07-31 17:00;29.2;69.6;8.90;4.30
2015-07-31 17:00;2015-07-31 18:00;30.9;70.8;11.6;5.40
2015-07-31 18:00;2015-07-31 19:00;34.8;74.8;16.9;2.60
2015-07-31 19:00;2015-07-31 20:00;29.3;58.6;14.0;3.80
2015-07-31 20:00;2015-07-31 21:00;29.9;56.0;17.5;5.50
2015-07-31 21:00;2015-07-31 22:00;28.5;57.6;11.7;4.40
2015-07-31 22:00;2015-07-31 23:00;14.8;27.8;9.90;3.60
2015-07-31 23:00;2015-08-01 00:00;19.2;36.3;8.50;4.50
2015-08-01 00:00;2015-08-01 01:00;10.5;19.2;6.80;0.300
2015-08-01 01:00;2015-08-01 02:00;9.80;16.7;7.30;1.80
2015-08-01 02:00;2015-08-01 03:00;8.80;18.1;9.40;3.50
2015-08-01 03:00;2015-08-01 04:00;6.70;13.7;8.80;3.30
2015-08-01 04:00;2015-08-01 05:00;7.80;18.0;6.40;-0.500
2015-08-01 05:00;2015-08-01 06:00;12.4;34.8;4.70;-0.400
2015-08-01 06:00;2015-08-01 07:00;19.7;56.2;4.50;-0.100
2015-08-01 07:00;2015-08-01 08:00;21.3;60.3;9.70;1.90
2015-08-01 08:00;2015-08-01 09:00;20.2;55.0;11.6;0.700
2015-08-01 09:00;2015-08-01 10:00;30.8;75.2;13.0;2.10
2015-08-01 10:00;2015-08-01 11:00;32.0;75.0;10.7;0.500
2015-08-01 11:00;2015-08-01 12:00;27.2;64.8;7.20;0.0
2015-08-01 12:00;2015-08-01 13:00;25.4;57.4;10.0;4.00
2015-08-01 13:00;2015-08-01 14:00;26.0;61.9;10.3;1.40
2015-08-01 14:00;2015-08-01 15:00;26.8;61.7;7.20;1.10
2015-08-01 15:00;2015-08-01 16:00;26.8;60.0;5.90;0.700
2015-08-01 16:00;2015-08-01 17:00;24.8;51.5;12.0;3.80
2015-08-01 17:00;2015-08-01 18:00;23.6;49.3;7.00;-0.400
2015-08-01 18:00;2015-08-01 19:00;29.9;57.8;8.80;0.800
2015-08-01 19:00;2015-08-01 20:00;37.8;67.7;12.7;5.30
2015-08-01 20:00;2015-08-01 21:00;22.1;33.1;18.9;5.10
2015-08-01 21:00;2015-08-01 22:00;26.4;41.1;17.6;6.90
2015-08-01 22:00;2015-08-01 23:00;31.1;51.2;16.3;6.50
2015-08-01 23:00;2015-08-02 00:00;11.1;15.4;10.3;4.80
2015-08-02 00:00;2015-08-02 01:00;8.50;10.7;9.20;3.40
2015-08-02 01:00;2015-08-02 02:00;11.7;15.6;8.70;2.70
2015-08-02 02:00;2015-08-02 03:00;6.50;7.80;7.80;3.00
2015-08-02 03:00;2015-08-02 04:00;4.90;6.90;8.60;2.20
2015-08-02 04:00;2015-08-02 05:00;3.70;5.20;9.10;3.60
2015-08-02 05:00;2015-08-02 06:00;8.00;11.5;11.4;3.70
2015-08-02 06:00;2015-08-02 07:00;11.8;19.1;11.2;2.10
2015-08-02 07:00;2015-08-02 08:00;16.0;24.6;14.1;2.70
2015-08-02 08:00;2015-08-02 09:00;14.9;24.9;10.9;3.80
2015-08-02 09:00;2015-08-02 10:00;16.4;27.7;13.1;3.60
2015-08-02 10:00;2015-08-02 11:00;17.6;33.6;11.4;2.30
2015-08-02 11:00;2015-08-02 12:00;25.7;51.1;15.4;4.50
2015-08-02 12:00;2015-08-02 13:00;25.3;47.7;14.1;3.30
2015-08-02 13:00;2015-08-02 14:00;22.1;42.3;12.6;6.40
2015-08-02 14:00;2015-08-02 15:00;31.9;62.6;16.7;2.80
2015-08-02 15:00;2015-08-02 16:00;25.4;43.9;15.9;
2015-08-02 16:00;2015-08-02 17:00;37.2;67.2;10.5;6.00
2015-08-02 17:00;2015-08-02 18:00;29.4;51.1;12.0;8.50
2015-08-02 18:00;2015-08-02 19:00;30.7;55.2;8.30;5.80
2015-08-02 19:00;2015-08-02 20:00;27.4;45.4;9.60;
2015-08-02 20:00;2015-08-02 21:00;20.7;32.8;12.1;
2015-08-02 21:00;2015-08-02 22:00;15.1;21.9;8.60;1.90
2015-08-02 22:00;2015-08-02 23:00;18.1;27.5;8.50;4.20
2015-08-02 23:00;2015-08-03 00:00;12.1;18.7;8.70;4.20
2015-08-03 00:00;2015-08-03 01:00;5.50;8.50;7.00;1.30
2015-08-03 01:00;2015-08-03 02:00;7.10;12.4;7.40;2.80
2015-08-03 02:00;2015-08-03 03:00;4.10;8.80;7.80;4.20
2015-08-03 03:00;2015-08-03 04:00;3.60;8.70;9.00;4.60
2015-08-03 04:00;2015-08-03 05:00;8.20;15.6;9.40;2.80
2015-08-03 05:00;2015-08-03 06:00;24.7;51.9;12.1;5.00
2015-08-03 06:00;2015-08-03 07:00;43.7;109.0;13.7;2.90
2015-08-03 07:00;2015-08-03 08:00;54.3;157.1;13.4;1.60
2015-08-03 08:00;2015-08-03 09:00;44.3;131.1;15.9;4.10
2015-08-03 09:00;2015-08-03 10:00;42.5;120.7;15.6;1.30
2015-08-03 10:00;2015-08-03 11:00;39.0;112.1;18.3;3.90
2015-08-03 11:00;2015-08-03 12:00;33.9;90.5;9.10;0.0
2015-08-03 12:00;2015-08-03 13:00;37.9;102.8;12.0;3.30
2015-08-03 13:00;2015-08-03 14:00;44.0;117.5;13.1;2.50
2015-08-03 14:00;2015-08-03 15:00;46.6;118.9;13.6;6.40
2015-08-03 15:00;2015-08-03 16:00;48.1;108.9;10.9;1.00
2015-08-03 16:00;2015-08-03 17:00;59.1;142.9;16.5;8.60
2015-08-03 17:00;2015-08-03 18:00;61.0;131.2;19.0;6.00
2015-08-03 18:00;2015-08-03 19:00;50.3;100.7;6.60;3.80
2015-08-03 19:00;2015-08-03 20:00;53.9;98.1;17.3;8.30
2015-08-03 20:00;2015-08-03 21:00;63.3;123.8;17.3;9.90
2015-08-03 21:00;2015-08-03 22:00;29.4;40.2;15.7;9.00
2015-08-03 22:00;2015-08-03 23:00;16.4;21.9;9.90;6.70
2015-08-03 23:00;2015-08-04 00:00;13.9;20.8;11.7;4.80
2015-08-04 00:00;2015-08-04 01:00;12.0;17.0;2.60;1.00
2015-08-04 01:00;2015-08-04 02:00;9.30;13.6;5.70;2.90
2015-08-04 02:00;2015-08-04 03:00;18.7;23.7;15.6;7.40
2015-08-04 03:00;2015-08-04 04:00;16.4;19.0;15.7;6.40
2015-08-04 04:00;2015-08-04 05:00;18.1;28.7;17.2;6.90
2015-08-04 05:00;2015-08-04 06:00;27.5;54.0;18.8;7.50
2015-08-04 06:00;2015-08-04 07:00;44.8;96.2;26.7;6.70
2015-08-04 07:00;2015-08-04 08:00;46.3;89.3;30.8;6.30
2015-08-04 08:00;2015-08-04 09:00;43.6;83.4;25.9;7.80
2015-08-04 09:00;2015-08-04 10:00;41.8;81.3;25.9;-2.60
2015-08-04 10:00;2015-08-04 11:00;47.3;96.4;24.3;1.70
2015-08-04 11:00;2015-08-04 12:00;42.0;83.7;25.0;7.10
2015-08-04 12:00;2015-08-04 13:00;48.9;99.7;22.6;10.6
2015-08-04 13:00;2015-08-04 14:00;48.3;98.4;24.9;1.70
2015-08-04 14:00;2015-08-04 15:00;47.0;95.1;23.0;5.80
2015-08-04 15:00;2015-08-04 16:00;56.3;114.9;18.2;8.10
2015-08-04 16:00;2015-08-04 17:00;66.1;140.3;22.3;9.70
2015-08-04 17:00;2015-08-04 18:00;45.6;81.8;24.2;9.80
2015-08-04 18:00;2015-08-04 19:00;52.2;100.1;15.1;8.10
2015-08-04 19:00;2015-08-04 20:00;49.5;91.6;22.1;4.70
2015-08-04 20:00;2015-08-04 21:00;47.3;81.2;16.7;6.10
2015-08-04 21:00;2015-08-04 22:00;40.2;65.9;13.6;10.0
2015-08-04 22:00;2015-08-04 23:00;31.5;48.3;17.4;8.50
2015-08-04 23:00;2015-08-05 00:00;18.1;23.9;12.2;3.90
2015-08-05 00:00;2015-08-05 01:00;11.4;16.7;11.4;4.40
2015-08-05 01:00;2015-08-05 02:00;11.5;16.9;12.0;2.60
2015-08-05 02:00;2015-08-05 03:00;5.40;8.50;6.90;1.60
2015-08-05 03:00;2015-08-05 04:00;3.00;4.70;4.50;0.600
2015-08-05 04:00;2015-08-05 05:00;12.8;29.4;5.40;-0.700
2015-08-05 05:00;2015-08-05 06:00;31.1;54.4;12.8;1.50
2015-08-05 06:00;2015-08-05 07:00;58.0;121.4;27.2;10.9
2015-08-05 07:00;2015-08-05 08:00;56.3;112.5;32.7;9.10
2015-08-05 08:00;2015-08-05 09:00;44.8;82.4;23.8;9.70
2015-08-05 09:00;2015-08-05 10:00;54.5;115.5;25.3;16.7
2015-08-05 10:00;2015-08-05 11:00;42.2;81.1;19.7;10.7
2015-08-05 11:00;2015-08-05 12:00;50.7;114.3;20.1;14.5
2015-08-05 12:00;2015-08-05 13:00;38.9;83.6;21.6;7.90
2015-08-05 13:00;2015-08-05 14:00;48.0;101.9;28.0;14.1
2015-08-05 14:00;2015-08-05 15:00;36.8;70.5;27.0;12.9
2015-08-05 15:00;2015-08-05 16:00;64.8;128.1;30.6;16.1
2015-08-05 16:00;2015-08-05 17:00;81.0;171.5;31.3;14.2
2015-08-05 17:00;2015-08-05 18:00;80.1;154.8;31.2;15.2
2015-08-05 18:00;2015-08-05 19:00;69.6;118.4;27.8;14.7
2015-08-05 19:00;2015-08-05 20:00;51.8;88.6;20.2;9.50
